filename,gt,pred,prob
/home/xulu/DataSet/TreeCNN/RAF-Face/basic/Image/aligned/test_0223_aligned.jpg,3,3,0.9909472465515137
/home/xulu/DataSet/TreeCNN/RAF-Face/basic/Image/aligned/test_0254_aligned.jpg,3,3,0.9997904896736145
/home/xulu/DataSet/TreeCNN/RAF-Face/basic/Image/aligned/test_0346_aligned.jpg,0,0,0.9890128374099731
/home/xulu/DataSet/TreeCNN/RAF-Face/basic/Image/aligned/test_1206_aligned.jpg,3,3,0.8080562949180603
/home/xulu/DataSet/TreeCNN/RAF-Face/basic/Image/aligned/test_0426_aligned.jpg,3,3,0.9524328708648682
/home/xulu/DataSet/TreeCNN/RAF-Face/basic/Image/aligned/test_2514_aligned.jpg,6,4,0.9837661981582642
/home/xulu/DataSet/TreeCNN/RAF-Face/basic/Image/aligned/test_1308_aligned.jpg,3,2,0.9536308646202087
/home/xulu/DataSet/TreeCNN/RAF-Face/basic/Image/aligned/test_2026_aligned.jpg,4,4,0.9994087219238281
/home/xulu/DataSet/TreeCNN/RAF-Face/basic/Image/aligned/test_0820_aligned.jpg,5,5,0.998981773853302
/home/xulu/DataSet/TreeCNN/RAF-Face/basic/Image/aligned/test_0184_aligned.jpg,3,3,0.3443801999092102
/home/xulu/DataSet/TreeCNN/RAF-Face/basic/Image/aligned/test_1365_aligned.jpg,4,4,0.9995754361152649
/home/xulu/DataSet/TreeCNN/RAF-Face/basic/Image/aligned/test_0260_aligned.jpg,3,2,0.8714153170585632
/home/xulu/DataSet/TreeCNN/RAF-Face/basic/Image/aligned/test_1815_aligned.jpg,5,5,0.8621347546577454
/home/xulu/DataSet/TreeCNN/RAF-Face/basic/Image/aligned/test_0837_aligned.jpg,0,0,0.9923629760742188
/home/xulu/DataSet/TreeCNN/RAF-Face/basic/Image/aligned/test_0020_aligned.jpg,3,4,0.9275886416435242
/home/xulu/DataSet/TreeCNN/RAF-Face/basic/Image/aligned/test_0616_aligned.jpg,4,4,0.999951958656311
/home/xulu/DataSet/TreeCNN/RAF-Face/basic/Image/aligned/test_0760_aligned.jpg,3,3,0.9964224696159363
/home/xulu/DataSet/TreeCNN/RAF-Face/basic/Image/aligned/test_1100_aligned.jpg,3,6,0.8589567542076111
/home/xulu/DataSet/TreeCNN/RAF-Face/basic/Image/aligned/test_0813_aligned.jpg,3,3,0.9993305206298828
/home/xulu/DataSet/TreeCNN/RAF-Face/basic/Image/aligned/test_0358_aligned.jpg,5,3,0.6620930433273315
/home/xulu/DataSet/TreeCNN/RAF-Face/basic/Image/aligned/test_0514_aligned.jpg,4,4,0.9488455653190613
/home/xulu/DataSet/TreeCNN/RAF-Face/basic/Image/aligned/test_0783_aligned.jpg,3,3,0.9983848333358765
/home/xulu/DataSet/TreeCNN/RAF-Face/basic/Image/aligned/test_2759_aligned.jpg,6,6,0.9948571920394897
/home/xulu/DataSet/TreeCNN/RAF-Face/basic/Image/aligned/test_0193_aligned.jpg,3,3,0.9999381303787231
/home/xulu/DataSet/TreeCNN/RAF-Face/basic/Image/aligned/test_0634_aligned.jpg,3,3,0.9999110698699951
/home/xulu/DataSet/TreeCNN/RAF-Face/basic/Image/aligned/test_1412_aligned.jpg,4,4,0.9999853372573853
/home/xulu/DataSet/TreeCNN/RAF-Face/basic/Image/aligned/test_1789_aligned.jpg,4,6,0.5029845833778381
/home/xulu/DataSet/TreeCNN/RAF-Face/basic/Image/aligned/test_2371_aligned.jpg,2,4,0.805416464805603
/home/xulu/DataSet/TreeCNN/RAF-Face/basic/Image/aligned/test_1244_aligned.jpg,0,0,0.9998636245727539
/home/xulu/DataSet/TreeCNN/RAF-Face/basic/Image/aligned/test_0333_aligned.jpg,3,3,0.9999464750289917
/home/xulu/DataSet/TreeCNN/RAF-Face/basic/Image/aligned/test_2274_aligned.jpg,1,1,0.999863862991333
/home/xulu/DataSet/TreeCNN/RAF-Face/basic/Image/aligned/test_1573_aligned.jpg,4,6,0.8507493138313293
/home/xulu/DataSet/TreeCNN/RAF-Face/basic/Image/aligned/test_2512_aligned.jpg,6,6,0.9982169270515442
/home/xulu/DataSet/TreeCNN/RAF-Face/basic/Image/aligned/test_1518_aligned.jpg,3,6,0.49145060777664185
/home/xulu/DataSet/TreeCNN/RAF-Face/basic/Image/aligned/test_1990_aligned.jpg,2,6,0.9713829755783081
/home/xulu/DataSet/TreeCNN/RAF-Face/basic/Image/aligned/test_1480_aligned.jpg,3,3,0.9492704272270203
/home/xulu/DataSet/TreeCNN/RAF-Face/basic/Image/aligned/test_2382_aligned.jpg,2,6,0.9925780892372131
/home/xulu/DataSet/TreeCNN/RAF-Face/basic/Image/aligned/test_0561_aligned.jpg,3,3,0.9749391078948975
/home/xulu/DataSet/TreeCNN/RAF-Face/basic/Image/aligned/test_2505_aligned.jpg,6,6,0.9977012276649475
/home/xulu/DataSet/TreeCNN/RAF-Face/basic/Image/aligned/test_1735_aligned.jpg,4,6,0.7284320592880249
/home/xulu/DataSet/TreeCNN/RAF-Face/basic/Image/aligned/test_1822_aligned.jpg,0,0,0.9959948062896729
/home/xulu/DataSet/TreeCNN/RAF-Face/basic/Image/aligned/test_0679_aligned.jpg,0,0,0.7086876630783081
/home/xulu/DataSet/TreeCNN/RAF-Face/basic/Image/aligned/test_2629_aligned.jpg,6,6,0.9972572922706604
/home/xulu/DataSet/TreeCNN/RAF-Face/basic/Image/aligned/test_2863_aligned.jpg,6,6,0.99986732006073
/home/xulu/DataSet/TreeCNN/RAF-Face/basic/Image/aligned/test_0129_aligned.jpg,3,3,0.9999890327453613
/home/xulu/DataSet/TreeCNN/RAF-Face/basic/Image/aligned/test_0662_aligned.jpg,3,3,0.9981297850608826
/home/xulu/DataSet/TreeCNN/RAF-Face/basic/Image/aligned/test_0238_aligned.jpg,3,3,0.9996812343597412
/home/xulu/DataSet/TreeCNN/RAF-Face/basic/Image/aligned/test_0277_aligned.jpg,3,3,0.9999690055847168
/home/xulu/DataSet/TreeCNN/RAF-Face/basic/Image/aligned/test_0242_aligned.jpg,4,4,0.980560839176178
/home/xulu/DataSet/TreeCNN/RAF-Face/basic/Image/aligned/test_1062_aligned.jpg,3,3,0.9998798370361328
/home/xulu/DataSet/TreeCNN/RAF-Face/basic/Image/aligned/test_0189_aligned.jpg,0,6,0.5332984328269958
/home/xulu/DataSet/TreeCNN/RAF-Face/basic/Image/aligned/test_1579_aligned.jpg,3,3,0.9983282685279846
/home/xulu/DataSet/TreeCNN/RAF-Face/basic/Image/aligned/test_0089_aligned.jpg,4,6,0.3949386775493622
/home/xulu/DataSet/TreeCNN/RAF-Face/basic/Image/aligned/test_0652_aligned.jpg,0,0,0.7143257260322571
/home/xulu/DataSet/TreeCNN/RAF-Face/basic/Image/aligned/test_2716_aligned.jpg,6,6,0.8545530438423157
/home/xulu/DataSet/TreeCNN/RAF-Face/basic/Image/aligned/test_1972_aligned.jpg,3,3,0.9999476671218872
/home/xulu/DataSet/TreeCNN/RAF-Face/basic/Image/aligned/test_2510_aligned.jpg,6,6,0.971433162689209
/home/xulu/DataSet/TreeCNN/RAF-Face/basic/Image/aligned/test_2411_aligned.jpg,6,6,0.8110554814338684
/home/xulu/DataSet/TreeCNN/RAF-Face/basic/Image/aligned/test_2637_aligned.jpg,6,6,0.9879190325737
/home/xulu/DataSet/TreeCNN/RAF-Face/basic/Image/aligned/test_0111_aligned.jpg,3,3,0.9987655878067017
/home/xulu/DataSet/TreeCNN/RAF-Face/basic/Image/aligned/test_2536_aligned.jpg,6,6,0.9953098893165588
/home/xulu/DataSet/TreeCNN/RAF-Face/basic/Image/aligned/test_1508_aligned.jpg,3,3,0.9720244407653809
/home/xulu/DataSet/TreeCNN/RAF-Face/basic/Image/aligned/test_1009_aligned.jpg,4,4,0.9941131472587585
/home/xulu/DataSet/TreeCNN/RAF-Face/basic/Image/aligned/test_2902_aligned.jpg,6,6,0.9971809387207031
/home/xulu/DataSet/TreeCNN/RAF-Face/basic/Image/aligned/test_1597_aligned.jpg,3,3,0.9747732281684875
/home/xulu/DataSet/TreeCNN/RAF-Face/basic/Image/aligned/test_1792_aligned.jpg,1,1,0.9997705817222595
/home/xulu/DataSet/TreeCNN/RAF-Face/basic/Image/aligned/test_2980_aligned.jpg,6,2,0.851635754108429
/home/xulu/DataSet/TreeCNN/RAF-Face/basic/Image/aligned/test_3009_aligned.jpg,6,6,0.9983805418014526
/home/xulu/DataSet/TreeCNN/RAF-Face/basic/Image/aligned/test_2389_aligned.jpg,6,6,0.9967265129089355
/home/xulu/DataSet/TreeCNN/RAF-Face/basic/Image/aligned/test_2431_aligned.jpg,6,6,0.9246899485588074
/home/xulu/DataSet/TreeCNN/RAF-Face/basic/Image/aligned/test_1595_aligned.jpg,3,3,0.9992997646331787
/home/xulu/DataSet/TreeCNN/RAF-Face/basic/Image/aligned/test_1451_aligned.jpg,4,4,0.99943608045578
/home/xulu/DataSet/TreeCNN/RAF-Face/basic/Image/aligned/test_3034_aligned.jpg,6,6,0.9992998838424683
/home/xulu/DataSet/TreeCNN/RAF-Face/basic/Image/aligned/test_0355_aligned.jpg,0,0,0.9473323225975037
/home/xulu/DataSet/TreeCNN/RAF-Face/basic/Image/aligned/test_0518_aligned.jpg,3,3,0.999680757522583
/home/xulu/DataSet/TreeCNN/RAF-Face/basic/Image/aligned/test_1925_aligned.jpg,3,3,0.9995170831680298
/home/xulu/DataSet/TreeCNN/RAF-Face/basic/Image/aligned/test_1577_aligned.jpg,0,0,0.9523165822029114
/home/xulu/DataSet/TreeCNN/RAF-Face/basic/Image/aligned/test_0571_aligned.jpg,3,3,0.9999321699142456
/home/xulu/DataSet/TreeCNN/RAF-Face/basic/Image/aligned/test_2886_aligned.jpg,6,6,0.6350805759429932
/home/xulu/DataSet/TreeCNN/RAF-Face/basic/Image/aligned/test_2957_aligned.jpg,6,4,0.539470911026001
/home/xulu/DataSet/TreeCNN/RAF-Face/basic/Image/aligned/test_2504_aligned.jpg,6,6,0.9979575872421265
/home/xulu/DataSet/TreeCNN/RAF-Face/basic/Image/aligned/test_2744_aligned.jpg,6,6,0.9976669549942017
/home/xulu/DataSet/TreeCNN/RAF-Face/basic/Image/aligned/test_0250_aligned.jpg,3,3,0.7920964360237122
/home/xulu/DataSet/TreeCNN/RAF-Face/basic/Image/aligned/test_1175_aligned.jpg,3,6,0.749701738357544
/home/xulu/DataSet/TreeCNN/RAF-Face/basic/Image/aligned/test_0274_aligned.jpg,1,4,0.9978200197219849
/home/xulu/DataSet/TreeCNN/RAF-Face/basic/Image/aligned/test_1669_aligned.jpg,5,5,0.9998288154602051
/home/xulu/DataSet/TreeCNN/RAF-Face/basic/Image/aligned/test_1916_aligned.jpg,3,3,0.9999746084213257
/home/xulu/DataSet/TreeCNN/RAF-Face/basic/Image/aligned/test_1841_aligned.jpg,3,6,0.7247132062911987
/home/xulu/DataSet/TreeCNN/RAF-Face/basic/Image/aligned/test_0610_aligned.jpg,4,4,0.9998959302902222
/home/xulu/DataSet/TreeCNN/RAF-Face/basic/Image/aligned/test_2067_aligned.jpg,0,0,0.9993482232093811
/home/xulu/DataSet/TreeCNN/RAF-Face/basic/Image/aligned/test_2189_aligned.jpg,3,3,0.9986162185668945
/home/xulu/DataSet/TreeCNN/RAF-Face/basic/Image/aligned/test_0108_aligned.jpg,3,3,0.9502435922622681
/home/xulu/DataSet/TreeCNN/RAF-Face/basic/Image/aligned/test_0822_aligned.jpg,3,3,0.9838206768035889
/home/xulu/DataSet/TreeCNN/RAF-Face/basic/Image/aligned/test_0073_aligned.jpg,0,4,0.9880814552307129
/home/xulu/DataSet/TreeCNN/RAF-Face/basic/Image/aligned/test_1976_aligned.jpg,5,5,0.999977707862854
/home/xulu/DataSet/TreeCNN/RAF-Face/basic/Image/aligned/test_1071_aligned.jpg,0,0,0.9997606873512268
/home/xulu/DataSet/TreeCNN/RAF-Face/basic/Image/aligned/test_1313_aligned.jpg,3,3,0.949835479259491
/home/xulu/DataSet/TreeCNN/RAF-Face/basic/Image/aligned/test_2984_aligned.jpg,6,6,0.9940290451049805
/home/xulu/DataSet/TreeCNN/RAF-Face/basic/Image/aligned/test_0839_aligned.jpg,0,0,0.9990880489349365
/home/xulu/DataSet/TreeCNN/RAF-Face/basic/Image/aligned/test_0649_aligned.jpg,3,2,0.9968847632408142
/home/xulu/DataSet/TreeCNN/RAF-Face/basic/Image/aligned/test_1322_aligned.jpg,3,3,0.9862121343612671
/home/xulu/DataSet/TreeCNN/RAF-Face/basic/Image/aligned/test_1229_aligned.jpg,3,6,0.8125813007354736
/home/xulu/DataSet/TreeCNN/RAF-Face/basic/Image/aligned/test_0321_aligned.jpg,5,5,0.9994528889656067
/home/xulu/DataSet/TreeCNN/RAF-Face/basic/Image/aligned/test_0601_aligned.jpg,0,0,0.9999958276748657
/home/xulu/DataSet/TreeCNN/RAF-Face/basic/Image/aligned/test_0329_aligned.jpg,3,3,0.999144434928894
/home/xulu/DataSet/TreeCNN/RAF-Face/basic/Image/aligned/test_0830_aligned.jpg,3,3,0.9989820122718811
/home/xulu/DataSet/TreeCNN/RAF-Face/basic/Image/aligned/test_1496_aligned.jpg,5,5,0.9998966455459595
/home/xulu/DataSet/TreeCNN/RAF-Face/basic/Image/aligned/test_1504_aligned.jpg,0,0,0.9999814033508301
/home/xulu/DataSet/TreeCNN/RAF-Face/basic/Image/aligned/test_2942_aligned.jpg,6,2,0.9826412796974182
/home/xulu/DataSet/TreeCNN/RAF-Face/basic/Image/aligned/test_2038_aligned.jpg,4,4,0.9949340224266052
/home/xulu/DataSet/TreeCNN/RAF-Face/basic/Image/aligned/test_1122_aligned.jpg,3,3,0.9999783039093018
/home/xulu/DataSet/TreeCNN/RAF-Face/basic/Image/aligned/test_2527_aligned.jpg,6,6,0.9996815919876099
/home/xulu/DataSet/TreeCNN/RAF-Face/basic/Image/aligned/test_1485_aligned.jpg,3,3,0.9941843152046204
/home/xulu/DataSet/TreeCNN/RAF-Face/basic/Image/aligned/test_0840_aligned.jpg,3,3,0.9998867511749268
/home/xulu/DataSet/TreeCNN/RAF-Face/basic/Image/aligned/test_2618_aligned.jpg,6,6,0.9959968328475952
/home/xulu/DataSet/TreeCNN/RAF-Face/basic/Image/aligned/test_1107_aligned.jpg,3,3,0.9999122619628906
/home/xulu/DataSet/TreeCNN/RAF-Face/basic/Image/aligned/test_1196_aligned.jpg,3,3,0.9999804496765137
/home/xulu/DataSet/TreeCNN/RAF-Face/basic/Image/aligned/test_0270_aligned.jpg,3,3,0.9999750852584839
/home/xulu/DataSet/TreeCNN/RAF-Face/basic/Image/aligned/test_2074_aligned.jpg,3,3,0.9999276399612427
/home/xulu/DataSet/TreeCNN/RAF-Face/basic/Image/aligned/test_0336_aligned.jpg,4,4,0.39259952306747437
/home/xulu/DataSet/TreeCNN/RAF-Face/basic/Image/aligned/test_0157_aligned.jpg,3,3,0.9115128517150879
/home/xulu/DataSet/TreeCNN/RAF-Face/basic/Image/aligned/test_2556_aligned.jpg,6,6,0.9958924055099487
/home/xulu/DataSet/TreeCNN/RAF-Face/basic/Image/aligned/test_1968_aligned.jpg,4,4,0.9657744765281677
/home/xulu/DataSet/TreeCNN/RAF-Face/basic/Image/aligned/test_0159_aligned.jpg,3,3,0.8859329223632812
/home/xulu/DataSet/TreeCNN/RAF-Face/basic/Image/aligned/test_1610_aligned.jpg,0,0,0.992933988571167
/home/xulu/DataSet/TreeCNN/RAF-Face/basic/Image/aligned/test_0985_aligned.jpg,3,3,0.9979650974273682
/home/xulu/DataSet/TreeCNN/RAF-Face/basic/Image/aligned/test_0608_aligned.jpg,3,3,0.9999436140060425
/home/xulu/DataSet/TreeCNN/RAF-Face/basic/Image/aligned/test_0812_aligned.jpg,0,0,0.9999985694885254
/home/xulu/DataSet/TreeCNN/RAF-Face/basic/Image/aligned/test_1620_aligned.jpg,5,5,0.9997014403343201
/home/xulu/DataSet/TreeCNN/RAF-Face/basic/Image/aligned/test_1943_aligned.jpg,4,4,0.9999552965164185
/home/xulu/DataSet/TreeCNN/RAF-Face/basic/Image/aligned/test_0810_aligned.jpg,4,4,0.6378112435340881
/home/xulu/DataSet/TreeCNN/RAF-Face/basic/Image/aligned/test_1673_aligned.jpg,4,4,0.9996910095214844
/home/xulu/DataSet/TreeCNN/RAF-Face/basic/Image/aligned/test_0875_aligned.jpg,4,4,0.9999226331710815
/home/xulu/DataSet/TreeCNN/RAF-Face/basic/Image/aligned/test_1033_aligned.jpg,0,0,0.47410425543785095
/home/xulu/DataSet/TreeCNN/RAF-Face/basic/Image/aligned/test_0756_aligned.jpg,3,3,0.9997795224189758
/home/xulu/DataSet/TreeCNN/RAF-Face/basic/Image/aligned/test_2478_aligned.jpg,6,6,0.9992668032646179
/home/xulu/DataSet/TreeCNN/RAF-Face/basic/Image/aligned/test_2651_aligned.jpg,6,6,0.999942421913147
